show_id,event_id,event_venue_id,show_date,start_time,price,total_seats,available_seats,show_publicly
1000703,1000318,1000033,03-01-2019,01:27:07,503,239,,f
1000705,1004662,1003575,10-04-2020,09:06:22,829,430,,t
1000709,1004228,1001264,10-02-2022,21:57:31,451,314,,t
1000714,1000880,1004685,13-04-2019,00:49:26,22,309,,f
1000716,1001569,1002349,28-07-2021,09:45:59,950,464,461,f
1000717,1001386,1004813,14-07-2021,12:06:01,213,55,35,t
1000719,1004591,1000456,11-12-2021,23:16:48,403,434,430,f
1000721,1001575,1001149,02-07-2019,10:20:01,902,356,347,f
1000722,1002042,1004610,08-02-2017,20:40:16,918,174,,f
1000724,1002164,1001244,27-05-2023,11:33:22,671,498,495,f
1000726,1000716,1000391,15-02-2019,21:58:00,401,461,451,t
1000727,1000715,1004358,09-02-2023,18:40:45,919,25,15,f
1000728,1003955,1003249,13-07-2023,01:55:52,367,418,416,f
1000730,1002511,1004282,08-01-2022,19:14:46,679,458,438,f
1000731,1004472,1002019,28-09-2019,10:36:32,586,318,308,f
1000732,1002683,1000340,02-07-2019,10:03:12,449,276,,f
1000733,1003980,1000040,20-07-2018,18:52:49,624,442,416,f
1000736,1003031,1000388,27-01-2023,19:40:43,924,99,98,t
1000737,1003175,1004845,12-09-2018,07:27:54,631,209,205,f
1000738,1000715,1004874,09-02-2023,14:02:11,471,131,,f
1000739,1003987,1002608,10-02-2020,11:11:02,363,429,417,f
1000740,1004678,1000665,30-08-2023,03:58:56,178,124,121,f
1000742,1001111,1000688,09-03-2023,03:07:30,88,114,,f
1000743,1001906,1000856,30-07-2018,21:35:10,780,401,392,f
1000750,1002904,1000495,26-02-2020,19:25:01,562,240,,t
1000751,1001441,1004939,21-07-2021,18:01:25,161,295,268,f
1000752,1001427,1001594,26-06-2023,02:38:28,502,358,356,t
1000753,1000249,1003729,08-02-2018,22:41:02,545,443,433,t
1000755,1004460,1001198,08-07-2018,20:52:05,579,400,,f
1000756,1000292,1002529,08-06-2016,11:47:30,550,491,489,t
1000758,1000935,1004395,13-09-2019,08:55:05,761,304,299,f
1000760,1001376,1004419,22-08-2023,22:53:03,789,35,29,f
1000761,1000760,1004845,10-10-2022,09:30:23,806,60,,f
1000762,1000572,1002363,01-04-2020,14:02:54,921,49,29,f
1000763,1003597,1004882,25-06-2019,19:43:56,953,48,,t
1000764,1003660,1000325,30-06-2019,15:14:00,492,207,,f
1000768,1002553,1004983,21-12-2018,17:57:34,16,301,284,t
1000772,1000661,1002903,11-01-2022,11:53:08,458,454,,t
1000773,1001549,1001327,07-05-2019,09:56:34,232,207,185,t
1000775,1002440,1000874,24-12-2018,21:19:56,60,291,282,t
1000776,1002925,1002600,13-02-2023,19:44:38,836,51,34,t
1000778,1003294,1004727,29-08-2023,15:13:46,695,441,,f
1000780,1003278,1000642,21-07-2021,13:29:02,180,440,,f
1000781,1004751,1001335,29-11-2018,07:16:24,923,434,,t
1000782,1003509,1001215,01-10-2023,19:31:37,437,110,100,f
1000784,1000674,1003419,15-08-2017,01:16:25,319,179,,t
1000787,1000581,1003140,28-04-2023,14:40:30,658,469,456,f
1000790,1003558,1002804,18-02-2019,08:05:24,89,403,,t
1000791,1001328,1002162,30-03-2019,02:43:11,712,98,,t
1000792,1001239,1000040,26-06-2019,22:20:18,720,42,,f
1000793,1003755,1000972,15-07-2018,17:52:30,574,362,352,t
1000794,1003965,1002706,13-05-2022,17:42:26,373,334,,t
1000796,1001111,1003153,09-03-2023,01:54:21,136,152,,t
1000797,1000621,1000861,09-07-2021,11:47:40,948,443,433,f
1000798,1001114,1000317,05-03-2023,04:15:47,155,195,179,f
1000799,1002172,1001620,15-04-2023,03:07:17,987,121,119,t
1000800,1003012,1004438,28-06-2020,00:28:53,540,306,298,t
1000801,1003841,1003051,01-01-2021,10:30:28,914,86,,f
1000802,1000017,1004421,14-03-2023,00:18:41,684,331,320,f
1000803,1002993,1004016,02-12-2022,10:42:51,876,145,142,t
1000805,1003031,1002401,27-01-2023,07:55:47,11,113,,t
1000806,1001344,1002164,30-09-2021,22:07:54,926,269,,t
1000808,1003892,1004609,13-02-2023,14:14:31,242,418,404,t
1000809,1001865,1002586,13-09-2017,13:36:12,922,59,52,f
1000813,1002806,1002900,28-10-2021,19:38:18,452,72,,t
1000814,1001997,1004542,05-09-2021,18:50:52,715,201,200,f
1000816,1000091,1004445,28-11-2021,16:25:09,868,225,212,f
1000819,1001638,1000276,21-04-2021,03:49:31,511,229,,t
1000820,1004862,1002153,01-09-2019,22:56:50,191,292,285,t
1000824,1003224,1004094,05-10-2021,10:57:00,253,214,,f
1000828,1003178,1002769,06-11-2023,03:54:57,72,364,,f
1000829,1002368,1004423,24-10-2020,01:20:47,621,292,,t
1000830,1002483,1001548,08-10-2021,22:46:35,456,391,383,t
1000833,1003193,1004643,10-04-2020,14:47:10,113,440,439,t
1000834,1002817,1004214,15-11-2018,16:28:40,817,235,,f
1000836,1002722,1001211,28-03-2021,08:51:53,675,262,,t
1000837,1001014,1001891,19-09-2022,16:55:30,721,361,354,f
1000838,1001362,1003457,27-11-2016,12:52:45,956,97,87,t
1000839,1000510,1003059,12-08-2020,01:13:39,26,367,,t
1000840,1002302,1001898,28-05-2018,17:22:33,660,184,,f
1000841,1002826,1001401,08-04-2017,02:37:36,236,171,,t
1000842,1004465,1001279,01-11-2023,03:29:37,940,98,,f
1000843,1000025,1000099,26-01-2022,08:24:53,820,375,,t
1000845,1003354,1004439,03-06-2017,19:24:06,342,66,58,t
1000846,1001941,1000469,13-09-2019,04:55:44,89,377,370,f
1000848,1000148,1002492,01-08-2022,10:39:05,49,425,419,f
1000849,1001931,1002673,14-09-2017,05:15:40,605,156,147,t
1000850,1000990,1004374,08-02-2023,03:52:29,285,322,,f
1000851,1004459,1000755,30-07-2019,14:02:42,138,359,358,t
1000852,1001703,1000259,14-06-2022,21:51:59,679,442,439,t
1000853,1000240,1000725,22-09-2023,07:37:42,137,172,169,f
1000854,1000466,1001309,25-02-2022,01:09:44,629,271,,f
1000856,1004089,1003470,23-12-2022,12:21:16,417,184,176,f
1000857,1004893,1001743,07-01-2021,00:34:14,504,33,31,f
1000858,1004789,1000114,17-04-2018,05:50:48,237,322,305,t
1000861,1003681,1001111,08-11-2023,01:45:01,842,451,447,t
1000862,1003635,1000226,10-09-2022,12:28:57,26,276,272,f
1000863,1003595,1002101,14-09-2023,03:46:38,515,286,,f
1000866,1004952,1002148,30-12-2022,02:48:49,637,258,,t
1000868,1001630,1000799,30-10-2023,17:57:37,21,472,462,t
1000869,1002388,1000399,30-05-2021,00:12:22,802,186,183,f
1000872,1004656,1001587,16-11-2022,13:13:28,635,256,,t
1000874,1002746,1002518,28-01-2020,11:00:31,228,271,,f
1000879,1002589,1003593,07-03-2023,16:18:08,693,442,438,t
1000880,1000657,1004975,24-01-2017,19:29:50,623,162,,t
1000881,1001189,1002590,26-03-2023,03:54:29,604,184,179,t
1000883,1000671,1001588,03-11-2019,22:50:32,906,322,,f
1000884,1000755,1002632,22-06-2021,22:49:25,290,177,169,t
1000886,1000199,1001270,25-03-2017,04:22:48,776,214,203,f
1000887,1000288,1000371,25-05-2022,14:04:25,897,312,304,t
1000889,1003355,1002256,10-10-2019,12:53:33,705,451,,t
1000890,1003657,1003274,16-10-2017,04:17:34,388,377,366,f
1000891,1003359,1003135,23-10-2019,00:57:35,290,35,,t
1000892,1003670,1004583,15-08-2021,02:50:39,145,138,,t
1000893,1000305,1003622,20-10-2020,08:40:40,92,493,487,t
1000894,1000110,1000331,13-01-2022,18:01:43,727,372,367,f
1000895,1000732,1001839,18-02-2022,03:36:07,356,484,473,t
1000896,1003861,1000036,16-06-2023,20:53:47,309,230,213,t
1000897,1003565,1002757,30-10-2021,11:15:58,201,340,335,t
1000900,1003054,1002744,23-10-2018,12:14:24,942,114,101,t
1000901,1001518,1003582,20-11-2021,18:39:29,413,274,265,t
1000902,1001701,1002764,20-11-2020,00:48:40,843,88,67,t
1000903,1003601,1000830,06-06-2023,23:37:52,322,419,399,t
1000905,1001954,1001840,16-11-2021,15:17:56,387,440,,f
1000907,1002143,1001327,07-01-2019,08:20:31,729,464,461,f
1000908,1001645,1004480,12-05-2023,12:06:26,779,101,84,f
1000909,1002163,1004287,09-07-2020,20:33:07,407,297,284,f
1000911,1000870,1002012,04-11-2023,10:39:48,210,482,,f
1000914,1001598,1002087,13-03-2023,03:37:15,556,473,,t
1000918,1003987,1004917,10-02-2020,06:01:11,583,373,,f
1000919,1003152,1001783,28-05-2021,04:27:13,829,229,216,f
1000920,1002978,1001448,04-03-2020,19:15:53,239,460,432,t
1000921,1001180,1003647,14-11-2022,14:46:35,419,250,242,t
1000923,1000268,1001378,14-05-2018,03:51:24,245,173,156,f
1000926,1000354,1001490,06-08-2020,19:47:10,779,162,153,f
1000928,1004442,1001751,26-07-2023,08:29:48,527,119,,t
1000930,1004928,1000570,09-05-2021,05:19:28,652,468,450,f
1000931,1001646,1003204,07-06-2018,21:35:46,82,196,,t
1000933,1003281,1004424,23-02-2023,13:53:41,671,15,10,f
1000934,1003784,1000268,12-01-2021,19:38:39,337,432,416,t
1000935,1000912,1000909,23-02-2017,03:18:23,758,47,,t
1000936,1004554,1001552,25-10-2021,19:02:37,553,246,237,f
1000937,1000230,1004742,08-10-2023,07:51:09,182,472,,f
1000938,1003913,1003189,10-06-2022,18:54:31,202,264,,f
1000939,1004393,1001300,20-05-2023,07:28:39,628,201,192,f
1000940,1000614,1003206,24-06-2019,13:25:46,721,206,194,t
1000941,1000475,1002516,14-01-2021,04:47:14,673,288,272,t
1000942,1004482,1002798,19-10-2022,13:55:27,158,474,,f
1000944,1004820,1001234,12-05-2022,15:56:39,287,178,,f
1000945,1002563,1003897,08-12-2021,22:51:19,387,268,,t
1000946,1004756,1000588,15-06-2021,05:53:25,911,240,,t
1000947,1002277,1001306,05-09-2023,15:55:00,636,361,350,f
1000948,1001604,1000029,20-12-2018,20:24:53,481,455,453,t
1000949,1002580,1001952,06-08-2023,04:34:15,420,430,424,t
1000950,1004480,1001619,19-06-2022,07:52:06,644,153,130,t
1000951,1003333,1002936,07-06-2020,02:26:33,55,452,443,f
1000952,1001837,1001090,06-01-2021,15:47:53,716,205,194,t
1000953,1000963,1002385,01-08-2021,18:29:00,278,249,,f
1000954,1002365,1003540,22-08-2018,18:40:10,270,413,400,f
1000955,1004003,1004151,26-03-2018,09:27:38,962,378,,t
1000956,1003704,1001398,24-02-2020,15:27:46,666,433,,t
1000957,1000936,1002945,22-07-2018,01:55:51,366,356,345,t
1000958,1003666,1001175,09-07-2021,15:43:54,154,135,115,f
1000959,1004857,1002037,08-01-2022,11:00:56,853,271,261,t
1000960,1001896,1004841,17-07-2021,09:25:22,489,483,476,f
1000961,1000240,1004516,22-09-2023,09:46:39,923,419,,f
1000962,1000325,1002000,10-11-2020,17:48:08,622,421,398,f
1000964,1004391,1004905,17-08-2018,21:31:18,643,246,,f
1000966,1002582,1001823,12-09-2021,22:34:29,907,18,10,f
1000969,1004515,1003510,21-06-2019,09:19:47,549,123,,t
1000971,1003215,1003825,25-11-2020,16:02:41,959,282,274,f
1000972,1002315,1001800,25-02-2023,07:23:32,677,95,86,t
1000974,1002087,1004914,23-05-2016,22:12:06,476,194,,t
1000975,1000635,1003567,18-08-2019,08:34:39,506,86,75,t
1000978,1002238,1004108,21-04-2023,23:21:10,190,316,,f
1000981,1004672,1000628,25-10-2019,12:25:27,932,332,329,t
1000982,1000342,1002859,27-02-2020,21:26:25,475,46,,t
1000983,1001944,1004103,27-07-2018,04:54:11,576,100,,f
1000984,1000073,1000002,15-08-2022,11:13:49,528,249,,f
1000985,1002489,1004450,05-09-2023,02:28:25,32,338,329,t
1000986,1000684,1003319,09-10-2017,23:06:38,439,128,,t
1000990,1004767,1004048,18-07-2023,18:08:17,98,495,,f
1000991,1000728,1001507,16-12-2018,21:20:01,977,80,78,t
1000997,1001185,1003898,27-12-2019,08:34:35,249,385,,t
1000998,1000092,1001795,16-02-2023,23:29:23,167,300,291,t
1000999,1004859,1003055,04-04-2020,01:20:58,711,473,469,f
1001002,1001692,1004110,13-10-2023,08:27:18,441,212,,f
1001003,1000797,1004202,16-06-2020,02:56:34,176,175,,f
1001004,1002489,1003327,05-09-2023,07:31:11,482,323,319,f
1001005,1003089,1001172,13-06-2019,17:12:13,420,216,198,f
1001006,1001419,1003907,05-10-2021,18:15:18,796,148,,t
1001007,1002540,1001478,27-07-2023,03:38:00,673,38,27,t
1001010,1001909,1002594,01-07-2021,22:42:05,583,342,334,f
1001012,1004777,1002669,09-11-2018,03:36:40,547,239,224,t
1001014,1002777,1000891,07-09-2018,10:04:48,762,255,,t
1001015,1003447,1004188,04-04-2023,18:05:26,721,479,,f
1001016,1000902,1002169,07-05-2023,12:12:16,925,41,,t
1001019,1003396,1003951,02-02-2020,09:07:59,169,105,94,f
1001020,1004338,1002347,29-08-2021,05:55:37,470,389,383,f
1001021,1002330,1000181,12-03-2020,21:41:43,595,241,240,t
1001023,1002281,1001979,30-03-2016,22:54:41,84,376,,f
1001028,1002117,1003779,22-11-2018,21:13:41,208,389,386,f
1001029,1004753,1003212,29-01-2022,10:27:39,907,184,,t
1001030,1001132,1001191,14-01-2020,23:09:01,309,148,136,f
1001031,1003089,1001311,13-06-2019,16:26:13,958,126,,t
1001033,1002107,1003202,07-08-2023,18:37:44,57,110,106,t
1001037,1003822,1002181,09-07-2020,13:29:24,455,219,214,t
1001039,1000616,1004662,26-04-2019,17:49:02,942,45,44,f
1001040,1004830,1003402,17-01-2020,12:44:26,977,245,238,f
1001044,1003508,1004254,06-10-2021,09:19:28,760,338,336,t
1001050,1001282,1002830,16-12-2022,12:45:17,809,476,,f
1001052,1001647,1000391,17-11-2018,19:15:57,732,178,177,f
1001053,1003156,1000918,18-11-2020,04:28:20,717,261,252,f
1001055,1004734,1002177,01-02-2023,07:16:49,426,433,429,t
1001056,1003464,1001107,19-03-2018,15:04:42,194,104,,t
1001059,1003304,1002023,23-10-2021,05:32:48,842,313,310,t
1001061,1004730,1002954,23-09-2019,02:47:24,33,304,300,f
1001063,1004526,1000784,17-08-2017,14:34:44,250,159,152,f
1001065,1002065,1003425,15-08-2018,01:39:55,313,353,344,t
1001066,1002745,1003698,18-04-2021,13:25:42,455,135,,t
1001067,1000420,1003414,20-08-2022,11:14:09,509,358,356,f
1001068,1001221,1002758,22-07-2016,19:36:38,699,459,,f
1001069,1000633,1002764,18-08-2023,22:40:57,591,380,,t
1001070,1004190,1004076,12-03-2023,10:23:45,54,263,255,t
1001071,1002238,1004447,21-04-2023,13:10:08,679,256,244,f
1001072,1003405,1002769,21-11-2017,10:45:16,710,154,,t
1001077,1004815,1001772,06-10-2020,03:18:56,28,473,,t
1001081,1004706,1003311,10-06-2021,04:54:40,465,314,308,t
1001083,1003996,1001936,08-11-2023,03:22:09,663,109,96,t
1001085,1002809,1003070,30-03-2021,17:00:05,383,248,236,f
1001087,1001741,1002483,01-04-2022,15:47:13,282,308,304,f
1001088,1004935,1003399,26-10-2017,16:14:22,259,322,,t
1001089,1003780,1004503,11-04-2023,04:04:48,224,401,,t
1001090,1004858,1003596,03-12-2017,22:48:22,554,364,,f
1001093,1001657,1001940,08-07-2020,13:28:38,118,432,419,f
1001094,1002670,1002610,15-08-2022,23:52:10,107,293,,f
1001095,1002073,1004782,12-02-2022,06:35:42,200,33,17,f
1001096,1004237,1002899,22-08-2021,07:13:08,799,24,13,f
1001098,1002293,1003826,20-07-2019,17:32:19,897,264,,f
1001099,1001078,1004664,25-09-2023,19:13:18,844,182,,t
1001101,1002864,1001262,01-05-2019,02:33:11,678,94,,t
1001105,1000038,1002483,24-09-2017,19:33:50,476,148,139,t
1001106,1002446,1002879,21-09-2021,01:29:28,967,274,268,t
1001107,1003014,1001652,08-02-2023,19:36:16,32,304,299,f
1001108,1000214,1001908,27-06-2017,03:04:38,606,233,217,f
1001109,1000435,1002704,28-09-2018,01:28:45,364,122,,t
1001110,1003006,1001182,31-10-2022,13:46:34,502,361,353,f
1001112,1002313,1002049,30-12-2022,14:37:24,326,53,46,t
1001113,1004458,1001778,02-08-2019,19:00:10,992,228,,f
1001114,1001280,1002904,18-07-2022,15:05:18,518,264,,f
1001117,1002816,1002905,31-12-2021,12:35:03,97,148,,f
1001121,1000265,1003602,20-03-2021,11:06:11,36,127,120,t
1001123,1003921,1004247,01-07-2022,02:02:29,36,351,,f
1001126,1004915,1002692,20-10-2022,15:02:09,207,108,104,t
1001127,1002331,1002812,01-11-2022,18:51:44,668,492,,f
1001128,1000834,1004262,17-07-2023,05:11:18,992,125,115,t
1001129,1004327,1002677,22-04-2022,06:57:44,133,449,,f
1001130,1001586,1003032,19-10-2023,07:53:57,912,494,,t
1001132,1001222,1000907,05-02-2017,03:57:34,428,239,228,f
1001134,1003488,1002817,06-01-2022,01:43:49,723,285,275,f
1001136,1001597,1002596,17-08-2019,03:40:02,209,194,190,t
1001137,1004985,1000775,12-10-2021,20:10:38,924,293,291,t
1001138,1001628,1000534,20-05-2023,02:38:33,701,93,,f
1001140,1003019,1001274,08-06-2019,19:17:28,373,267,,t
1001142,1001936,1000595,03-08-2022,16:49:34,228,40,33,t
1001143,1001023,1000495,19-04-2021,11:38:36,432,58,,f
1001144,1004516,1000925,10-09-2023,22:14:55,707,252,,f
1001146,1001956,1003777,01-08-2021,05:37:48,231,408,,t
1001149,1001017,1004660,05-05-2021,10:10:57,27,269,258,f
1001152,1004489,1000230,21-01-2019,14:51:34,560,369,349,f
1001154,1004189,1001667,16-12-2021,17:18:30,421,390,376,t
1001155,1001770,1003403,07-10-2023,19:32:19,846,233,211,f
1001156,1003878,1000098,18-06-2021,12:47:18,919,264,260,f
1001157,1003633,1004704,22-06-2021,09:34:42,180,111,101,f
1001158,1000545,1000938,16-08-2023,12:48:28,540,365,362,f
1001160,1001286,1002769,01-11-2022,07:43:55,683,188,,t
1001162,1000603,1003040,19-08-2019,14:20:58,537,61,42,f
1001163,1004024,1003504,21-08-2023,14:24:12,715,314,299,t
1001167,1001878,1000035,24-09-2017,04:07:58,74,365,361,t
1001168,1004079,1003419,23-01-2022,22:59:19,668,436,,f
1001169,1004946,1002278,06-04-2018,22:51:19,689,301,295,f
1001170,1004807,1004295,27-12-2021,12:43:07,974,330,329,t
1001171,1001620,1001449,17-09-2022,13:40:34,474,105,97,f
1001172,1003489,1004137,23-04-2021,01:54:49,584,480,,f
1001175,1002347,1004235,02-07-2017,12:07:01,49,324,315,t
1001176,1003007,1002493,26-12-2021,01:33:44,385,451,,t
1001177,1004096,1000908,21-06-2018,00:43:36,700,139,124,f
1001178,1001190,1000100,12-07-2020,09:19:57,719,436,420,f
1001179,1004285,1001155,16-11-2020,19:28:05,440,304,,t
1001180,1000802,1004610,25-11-2023,08:11:11,400,129,,t
1001184,1002796,1003798,11-09-2021,09:13:45,355,102,84,f
1001185,1001483,1004483,05-02-2022,17:02:46,17,115,105,f
1001186,1004600,1000403,28-01-2017,13:48:09,753,340,338,f
1001189,1000619,1003868,28-11-2019,07:22:12,186,329,301,t
1001190,1004243,1000974,02-07-2020,21:07:29,690,222,219,f
1001191,1000870,1000012,04-11-2023,11:21:55,413,237,231,t
1001193,1001568,1004016,28-03-2021,10:46:41,153,368,356,t
1001195,1001771,1004367,26-03-2022,02:18:42,386,41,,f
1001196,1000543,1001567,29-09-2020,10:18:34,687,461,454,t
1001198,1004852,1002584,28-08-2020,01:51:59,474,465,444,t
1001199,1004124,1004283,16-09-2023,04:57:01,230,84,64,f
1001200,1004587,1001342,19-09-2020,13:16:25,36,430,,t
1001204,1002936,1003263,24-09-2019,02:50:12,683,259,250,f
1001205,1004669,1004745,02-06-2023,15:15:46,945,327,320,f
1001207,1004596,1003857,02-02-2018,22:13:32,212,432,424,f
1001210,1003619,1004229,12-04-2022,09:50:51,769,201,193,t
1001211,1004324,1002968,07-07-2020,12:36:20,325,462,457,f
1001218,1001952,1004556,05-01-2023,17:35:20,89,128,,f
1001219,1000193,1002922,23-06-2022,08:42:15,967,227,,f
1001221,1003053,1003010,02-04-2021,22:41:25,978,481,465,t
1001222,1000369,1002698,21-02-2022,01:27:06,302,483,,f
1001223,1003567,1001112,13-03-2019,19:48:56,544,245,244,t
1001224,1001434,1004625,28-02-2020,14:48:35,657,10,1,t
1001226,1003478,1003944,28-08-2022,05:20:29,85,55,,f
1001227,1003644,1004451,10-08-2021,18:17:57,392,347,340,t
1001228,1000834,1004365,17-07-2023,08:31:05,309,442,431,f
1001229,1003842,1002968,10-08-2022,11:41:34,261,108,101,f
1001232,1003851,1001998,02-03-2022,22:29:59,12,125,113,t
1001233,1002126,1003279,18-03-2023,08:33:59,309,337,328,t
1001236,1000624,1000830,30-06-2019,05:49:30,156,410,409,t
1001237,1004442,1004691,26-07-2023,21:53:11,78,404,403,f
1001240,1001690,1001611,15-07-2023,17:58:01,954,444,,t
1001242,1002588,1003674,03-05-2022,12:18:51,463,254,,t
1001243,1003712,1004253,04-03-2022,20:41:11,810,305,,f
1001244,1000845,1002735,05-11-2021,12:39:22,691,176,,f
1001245,1000136,1002987,06-06-2023,15:44:45,577,365,,t
1001246,1003492,1004372,22-07-2017,12:09:38,88,314,,f
1001247,1001628,1000798,20-05-2023,16:17:19,834,159,,t
1001248,1001773,1002319,16-11-2022,13:31:11,13,266,251,f
1001254,1004699,1000747,08-06-2023,07:03:10,449,129,121,t
1001255,1003015,1000467,08-12-2020,13:03:35,460,432,,t
1001256,1003606,1001673,26-01-2020,13:29:00,187,284,,t
1001257,1002580,1000686,06-08-2023,15:49:54,956,442,433,f
1001258,1003893,1003600,19-01-2021,05:12:18,561,177,,t
1001261,1000130,1002296,27-11-2021,12:54:13,282,329,,t
1001262,1001714,1001354,16-10-2023,14:27:56,22,299,291,f
1001263,1003596,1001828,23-07-2023,14:53:52,761,223,215,t
1001266,1004288,1000930,22-11-2021,09:33:32,868,62,,f
1001267,1002644,1004866,27-12-2020,01:15:42,301,228,220,f
1001268,1002446,1001015,21-09-2021,08:14:24,22,321,319,t
1001270,1001559,1003782,11-09-2023,20:41:58,109,192,,f
1001271,1003758,1000108,27-05-2023,12:27:18,889,257,,t
1001272,1002601,1003760,26-01-2020,20:43:15,533,20,,f
1001273,1003456,1000003,26-11-2023,15:42:41,197,96,,t
1001274,1002959,1000389,30-05-2019,19:28:19,886,294,291,f
1001277,1000581,1004177,28-04-2023,14:48:47,186,228,219,f
1001278,1002618,1001212,30-01-2022,03:38:02,735,430,418,f
1001279,1002767,1003184,27-04-2018,16:16:00,840,347,339,t
1001281,1004217,1002588,06-10-2022,08:55:45,152,217,202,f
1001283,1000102,1002656,07-03-2022,22:22:08,259,316,301,t
1001284,1002939,1003870,14-02-2022,10:14:45,804,301,295,f
1001286,1003178,1002785,06-11-2023,19:04:39,642,379,367,f
1001287,1003254,1000480,06-01-2023,05:56:43,159,277,,t
1001288,1003217,1002127,11-12-2019,00:48:45,393,455,,t
1001289,1004987,1004154,27-05-2018,07:21:12,771,464,452,t
1001290,1000668,1001225,26-06-2019,19:44:05,531,131,120,f
1001291,1003509,1004982,01-10-2023,13:49:17,818,106,,t
1001293,1002591,1001589,02-05-2022,07:58:06,72,239,,t
1001294,1004037,1000052,01-10-2020,10:36:49,900,277,274,t
1001296,1001451,1004056,15-02-2023,08:12:02,350,66,,f
1001297,1002022,1004404,28-04-2019,19:56:42,590,351,350,t
1001299,1003502,1001805,29-04-2023,07:21:13,562,143,137,f
1001301,1003047,1000898,18-02-2018,04:05:44,515,309,308,f
1001303,1000618,1004112,27-06-2022,02:18:54,215,30,,t
1001304,1004625,1004162,26-03-2022,01:49:33,845,318,309,f
1001306,1004201,1001758,20-07-2022,17:23:34,950,316,315,f
1001308,1003962,1003027,16-11-2019,02:30:58,309,236,229,t
1001309,1003603,1001717,12-05-2023,23:19:40,76,247,237,f
1001310,1002175,1002464,16-02-2022,00:45:00,493,486,471,f
1001311,1000585,1004824,25-01-2021,21:40:50,147,24,16,f
1001316,1002337,1004972,21-02-2021,12:56:07,921,157,146,t
1001317,1000447,1003206,27-10-2023,15:31:32,463,220,,t
1001319,1004022,1001913,17-03-2023,21:25:46,467,203,,t
1001320,1000093,1003646,20-08-2022,08:16:45,129,384,373,t
1001323,1003916,1001009,29-12-2021,02:53:51,161,93,77,t
1001325,1004705,1004038,03-06-2021,02:42:36,251,31,20,f
1001328,1001102,1003980,01-10-2023,09:50:18,482,33,,f
1001330,1002358,1003314,22-04-2017,08:46:44,588,457,448,t
1001331,1000566,1001968,02-09-2022,15:23:36,204,89,,t
1001333,1003356,1001039,01-11-2019,03:39:11,131,496,,f
1001335,1000818,1000608,19-12-2017,00:59:33,800,374,373,f
1001336,1001230,1001008,28-08-2023,04:13:31,728,268,,t
1001337,1001450,1001562,08-08-2022,23:50:49,686,53,,f
1001338,1003852,1003115,02-04-2023,03:25:22,815,488,,t
1001339,1002855,1003086,24-07-2023,20:56:25,608,112,,t
1001340,1000093,1001226,20-08-2022,04:12:26,326,253,243,t
1001341,1004664,1002090,08-10-2017,13:31:13,85,227,222,t
1001343,1002667,1003341,26-10-2020,10:46:31,767,181,173,f
1001345,1000118,1000496,25-10-2020,20:40:35,385,218,,t
1001346,1001467,1004342,20-12-2019,10:12:32,469,422,415,f
1001347,1001038,1004553,27-12-2022,11:49:42,538,157,,f
1001348,1002809,1001818,30-03-2021,15:00:51,716,491,482,t
1001349,1000764,1000887,14-09-2019,23:09:00,516,475,472,t
1001350,1003402,1000203,01-05-2020,06:16:12,16,382,,f
1001352,1001719,1002959,02-01-2022,14:34:02,801,497,494,t
1001354,1000440,1004518,30-11-2018,16:59:58,276,26,,t
1001359,1004694,1002591,24-05-2018,08:13:53,577,50,44,t
1001360,1004228,1000042,10-02-2022,20:22:27,263,254,,f
1001361,1002432,1000314,23-07-2021,09:39:31,974,99,91,t
1001362,1001882,1001144,27-02-2017,21:50:15,849,445,,f
1001365,1000389,1002214,20-05-2022,00:49:34,357,94,74,t
1001366,1002058,1000969,17-04-2019,01:28:01,128,185,171,t
1001367,1001776,1000709,10-05-2020,20:17:08,682,48,,f
1001370,1003555,1004799,31-05-2017,23:37:13,800,48,32,f
1001371,1003488,1002816,06-01-2022,01:13:14,410,22,19,t
1001372,1003066,1004760,23-01-2017,04:37:16,62,71,65,f
1001373,1004097,1002351,19-06-2023,20:11:22,286,465,,f
1001377,1000211,1001980,13-11-2018,05:20:25,58,415,413,t
1001379,1004558,1003228,20-09-2023,10:32:16,100,192,,f
1001380,1002521,1002484,08-12-2020,02:38:18,931,88,62,f
1001381,1003980,1003963,20-07-2018,04:48:17,570,19,12,f
1001382,1001313,1000279,08-02-2018,11:18:32,739,148,130,t
1001383,1002475,1001974,10-06-2023,21:57:34,265,396,379,f
1001384,1003214,1000251,21-08-2021,19:58:25,287,383,,t
1001385,1002560,1001408,02-11-2017,18:53:24,718,349,,t
1001386,1003609,1003696,30-11-2019,23:00:27,779,305,,t
1001389,1002273,1001180,02-12-2021,05:27:03,98,90,72,f
1001393,1003083,1004110,17-07-2020,20:24:17,831,87,82,f
1001394,1000061,1003646,29-03-2017,09:58:36,931,67,66,t
1001395,1002767,1001838,27-04-2018,22:09:30,999,319,,t
1001398,1001770,1003712,07-10-2023,16:19:16,108,119,118,t
1001400,1003172,1001413,11-09-2023,06:04:32,898,78,,f
1001401,1001905,1003562,05-04-2020,01:06:47,169,32,,f
1001404,1003612,1002433,28-04-2022,08:50:28,954,405,,f
1001405,1000961,1000234,19-09-2021,04:22:34,755,473,,f
1001406,1004897,1002919,05-12-2021,20:34:19,736,54,,f
1001407,1004190,1004156,12-03-2023,23:58:29,495,426,412,f
1001408,1002031,1000529,20-01-2019,18:27:05,45,481,475,f
