purchase_id,rent_id,user_id,purchase
1002500,1000849,1002229,21-05-2022 20:13
1002501,1002699,1002235,29-04-2017 21:32
1002502,1002228,1000915,02-06-2020 22:36
1002503,1001519,1000254,09-12-2021 06:48
1002504,1003627,1003369,12-04-2021 03:03
1002505,1001678,1004888,26-02-2018 10:37
1002506,1000476,1002482,12-05-2020 03:19
1002507,1002150,1000452,19-11-2020 14:43
1002508,1000687,1002927,16-03-2018 19:23
1002509,1001166,1002072,01-03-2020 17:50
1002510,1001599,1001840,14-01-2019 08:44
1002511,1004840,1000959,14-05-2019 05:45
1002512,1003266,1000158,02-11-2016 02:09
1002513,1002585,1003766,15-03-2020 21:03
1002514,1002840,1001093,13-06-2016 14:31
1002515,1000292,1000941,22-10-2020 13:11
1002516,1002042,1002876,25-04-2018 14:01
1002517,1004564,1004108,29-11-2018 12:56
1002518,1004499,1000747,17-06-2021 08:04
1002519,1000720,1000089,12-07-2018 03:14
1002520,1003748,1003950,21-11-2019 12:36
1002521,1003833,1002158,17-12-2015 16:24
1002522,1004312,1002051,31-10-2017 07:38
1002523,1001924,1004693,07-11-2020 06:49
1002524,1000691,1001960,10-08-2020 02:59
1002525,1002532,1001895,06-01-2017 14:32
1002526,1002502,1000348,29-12-2017 07:04
1002527,1000999,1000797,26-06-2020 14:42
1002528,1000272,1000866,10-03-2018 05:21
1002529,1001972,1000078,08-07-2020 11:09
1002530,1001905,1004537,29-11-2015 01:33
1002531,1003770,1002033,18-09-2017 11:03
1002532,1000844,1003968,13-01-2019 12:18
1002533,1002894,1001662,05-07-2022 14:44
1002534,1004018,1002213,15-07-2018 14:38
1002535,1001905,1001773,15-10-2019 21:34
1002536,1002218,1003628,07-11-2020 08:50
1002537,1003867,1001351,06-01-2022 07:32
1002538,1002299,1004407,22-02-2016 20:26
1002539,1004222,1000189,09-05-2016 23:10
1002540,1003533,1003662,27-11-2022 13:48
1002541,1001362,1003431,07-03-2019 17:50
1002542,1000750,1004945,24-05-2018 15:35
1002543,1002606,1003520,04-08-2017 15:07
1002544,1000925,1000335,24-05-2016 16:47
1002545,1004000,1000077,06-03-2016 09:25
1002546,1004060,1004514,25-04-2017 23:23
1002547,1003400,1003677,04-10-2021 02:34
1002548,1003249,1004020,08-05-2019 00:19
1002549,1003870,1002954,20-10-2020 05:56
1002550,1002329,1004797,10-10-2020 02:12
1002551,1004747,1001738,09-02-2021 06:31
1002552,1004351,1004230,17-02-2016 18:08
1002553,1004797,1003475,23-04-2020 19:47
1002554,1004803,1003807,20-08-2022 19:08
1002555,1004039,1000742,30-08-2021 14:12
1002556,1002458,1000673,11-03-2019 06:24
1002557,1001648,1001627,14-04-2016 02:58
1002558,1004325,1001703,09-10-2022 17:00
1002559,1000937,1004103,03-08-2018 12:45
1002560,1003564,1003509,16-11-2017 21:45
1002561,1002362,1003469,29-04-2018 19:41
1002562,1003854,1002300,10-10-2018 04:10
1002563,1003025,1001050,04-06-2022 19:16
1002564,1001755,1002393,11-09-2016 00:26
1002565,1004797,1004673,16-12-2019 13:39
1002566,1002488,1001514,16-12-2015 00:10
1002567,1000129,1002496,05-06-2017 07:07
1002568,1001147,1001530,26-09-2019 00:54
1002569,1004982,1002191,14-06-2016 11:53
1002570,1000090,1001917,18-11-2021 02:16
1002571,1002841,1001207,16-09-2019 13:16
1002572,1000037,1004393,31-03-2016 17:18
1002573,1003150,1002248,21-07-2021 04:20
1002574,1000602,1001665,09-06-2018 06:59
1002575,1000036,1001326,17-01-2018 19:18
1002576,1003740,1002561,28-09-2021 22:47
1002577,1002453,1000399,31-01-2019 17:59
1002578,1002669,1003673,10-04-2018 21:35
1002579,1000323,1004158,15-02-2018 07:00
1002580,1001447,1000544,19-07-2021 06:04
1002581,1000690,1000452,25-06-2020 14:48
1002582,1004543,1002837,14-09-2022 21:41
1002583,1002264,1000197,02-06-2020 04:42
1002584,1003437,1000327,19-04-2016 06:12
1002585,1004721,1000926,07-10-2017 03:16
1002586,1002218,1004779,09-12-2016 18:17
1002587,1001062,1001212,27-03-2017 04:13
1002588,1004660,1002268,26-12-2021 00:30
1002589,1002992,1002797,07-09-2017 09:50
1002590,1004822,1002619,16-08-2021 06:46
1002591,1003335,1003749,18-07-2021 16:14
1002592,1002857,1003304,24-09-2021 21:32
1002593,1002657,1000342,20-03-2017 21:21
1002594,1000774,1003894,22-04-2020 00:44
1002595,1002146,1001507,24-05-2021 12:03
1002596,1001226,1002008,27-03-2022 09:00
1002597,1004295,1003878,08-10-2016 07:42
1002598,1001074,1004738,23-02-2019 16:34
1002599,1004193,1001915,16-10-2021 02:41
1002600,1002831,1001188,14-12-2021 12:07
1002601,1003852,1001247,14-04-2020 15:13
1002602,1001003,1004876,03-09-2018 07:44
1002603,1001336,1000366,29-09-2019 04:11
1002604,1003264,1002748,04-08-2020 08:40
1002605,1002378,1003666,30-10-2021 20:06
1002606,1003657,1004131,09-10-2019 22:59
1002607,1000673,1001520,19-07-2017 08:16
1002608,1004261,1001056,03-11-2018 23:36
1002609,1003714,1001447,21-10-2020 22:26
1002610,1000892,1004504,20-03-2018 05:33
1002611,1003502,1001317,15-08-2020 02:55
1002612,1000221,1003891,23-09-2018 13:56
1002613,1000563,1001433,26-05-2021 11:26
1002614,1004606,1003604,15-09-2018 02:36
1002615,1001600,1003226,28-11-2022 10:33
1002616,1000826,1002932,05-01-2019 00:42
1002617,1002296,1003159,26-02-2022 00:08
1002618,1002687,1001191,13-01-2020 17:20
1002619,1002124,1003662,08-04-2017 05:23
1002620,1003687,1001369,01-12-2018 10:18
1002621,1000937,1001257,15-07-2019 19:41
1002622,1000759,1004863,09-03-2017 00:09
1002623,1000664,1003194,18-12-2021 05:49
1002624,1001541,1000856,20-02-2018 20:38
1002625,1000487,1003838,11-12-2016 05:59
1002626,1001240,1002023,17-10-2021 16:23
1002627,1002321,1000649,27-07-2018 05:52
1002628,1004124,1004143,19-12-2019 16:46
1002629,1004765,1001846,06-08-2017 09:55
1002630,1001031,1003193,25-02-2018 07:52
1002631,1001010,1000577,24-12-2016 11:35
1002632,1003238,1003951,26-05-2018 15:28
1002633,1001771,1000493,15-09-2022 16:06
1002634,1001143,1002387,11-04-2020 04:06
1002635,1000515,1001913,05-05-2016 09:59
1002636,1004865,1002945,14-08-2018 17:29
1002637,1004564,1001470,07-05-2021 09:19
1002638,1004428,1000988,22-11-2021 12:02
1002639,1001887,1002486,25-08-2018 11:36
1002640,1001175,1001515,20-12-2017 20:13
1002641,1001089,1002781,19-04-2022 13:04
1002642,1003802,1003777,24-12-2020 23:41
1002643,1001228,1001550,08-11-2017 11:34
1002644,1001725,1000166,26-03-2017 08:44
1002645,1001712,1003157,02-06-2022 06:45
1002646,1000967,1002284,04-03-2016 13:36
1002647,1002141,1001471,25-03-2022 01:57
1002648,1000154,1002695,07-02-2017 10:16
1002649,1004839,1002090,14-03-2017 15:12
1002650,1004849,1003098,16-09-2019 23:18
1002651,1003898,1004796,14-08-2020 23:06
1002652,1000608,1004669,03-02-2020 18:47
1002653,1003757,1004882,28-07-2021 17:33
1002654,1001545,1003004,26-12-2016 18:39
1002655,1004696,1004903,30-03-2021 16:52
1002656,1001879,1000736,03-08-2021 13:01
1002657,1004537,1000897,14-04-2021 13:38
1002658,1001647,1003876,02-08-2018 20:09
1002659,1004929,1004499,27-10-2021 09:39
1002660,1001623,1002848,20-01-2018 17:32
1002661,1003241,1003301,30-05-2021 17:22
1002662,1004302,1002987,11-12-2021 01:05
1002663,1002870,1004132,05-04-2020 17:35
1002664,1001121,1003449,20-10-2018 21:20
1002665,1001367,1002921,18-05-2018 23:12
1002666,1004656,1001827,25-05-2020 22:48
1002667,1000748,1004668,15-03-2022 11:58
1002668,1003378,1004290,28-06-2016 21:25
1002669,1004225,1003785,12-12-2016 00:14
1002670,1001750,1002186,24-09-2016 16:36
1002671,1000702,1004442,11-02-2018 19:28
1002672,1004180,1002123,22-01-2017 04:19
1002673,1001203,1001901,07-06-2016 01:26
1002674,1002910,1003204,16-12-2015 05:12
1002675,1003948,1000216,29-12-2021 17:12
1002676,1002904,1002138,16-09-2021 10:33
1002677,1001107,1001920,17-02-2016 22:04
1002678,1003551,1002632,31-07-2018 12:57
1002679,1001364,1002627,02-05-2019 06:53
1002680,1002593,1000125,07-08-2016 15:36
1002681,1002173,1002627,10-12-2015 02:35
1002682,1003456,1002891,01-10-2019 05:59
1002683,1001976,1001446,12-10-2018 22:43
1002684,1000926,1000574,15-11-2020 23:22
1002685,1004105,1004321,30-12-2016 18:27
1002686,1003468,1003167,27-03-2016 16:56
1002687,1004569,1000486,01-04-2017 17:04
1002688,1002722,1004053,07-09-2016 16:02
1002689,1001820,1003038,22-04-2016 05:58
1002690,1001963,1001664,01-01-2022 15:31
1002691,1001467,1004162,15-12-2017 20:15
1002692,1001520,1002111,16-07-2017 13:15
1002693,1001926,1004256,03-08-2018 01:40
1002694,1004419,1003156,27-07-2021 13:06
1002695,1003909,1002254,30-06-2019 20:58
1002696,1004355,1002103,13-08-2017 07:06
1002697,1000345,1004752,18-12-2020 09:54
1002698,1001136,1001995,07-11-2021 06:08
1002699,1001916,1002968,14-03-2021 05:49
1002700,1000971,1000368,29-12-2015 02:28
1002701,1001845,1002105,24-12-2021 02:06
1002702,1004786,1000547,04-01-2020 09:34
1002703,1003798,1001112,28-04-2022 21:23
1002704,1003228,1001919,05-04-2022 01:57
1002705,1000556,1003873,08-02-2018 21:58
1002706,1004982,1000185,26-11-2021 12:45
1002707,1003909,1001523,23-04-2019 09:30
1002708,1004827,1000101,26-08-2018 09:23
1002709,1003283,1000453,03-12-2020 08:01
1002710,1000988,1004190,28-09-2018 11:58
1002711,1003413,1002512,31-07-2019 20:07
1002712,1000396,1001509,17-01-2022 20:07
1002713,1000614,1000358,25-10-2022 18:46
1002714,1003911,1004334,15-03-2020 13:31
1002715,1001024,1000685,22-12-2020 17:50
1002716,1002723,1002867,12-11-2016 11:12
1002717,1000460,1004336,01-05-2016 15:14
1002718,1000887,1004148,15-02-2018 20:18
1002719,1003819,1003778,24-10-2022 02:00
1002720,1003278,1000204,26-09-2017 03:45
1002721,1004378,1001250,10-03-2021 11:41
1002722,1001251,1000965,19-08-2017 03:05
1002723,1000279,1002894,10-08-2018 02:54
1002724,1001958,1002733,10-03-2016 21:45
1002725,1001549,1003279,03-01-2022 21:14
1002726,1002621,1000767,06-01-2019 10:41
1002727,1004648,1004961,06-03-2022 02:38
1002728,1000215,1000906,14-07-2019 10:53
1002729,1002320,1002553,10-08-2022 21:52
1002730,1002567,1004069,08-10-2018 14:53
1002731,1000263,1000005,23-12-2016 00:08
1002732,1002226,1000610,26-05-2021 11:46
1002733,1000222,1001511,01-01-2017 15:08
1002734,1004760,1004829,05-01-2019 19:37
1002735,1004380,1000017,21-08-2017 08:19
1002736,1003435,1003518,05-02-2018 14:51
1002737,1004534,1001095,30-11-2018 10:21
1002738,1004545,1003912,21-06-2022 01:56
1002739,1001298,1003818,23-01-2019 07:16
1002740,1003233,1004518,18-10-2020 12:12
1002741,1001550,1003345,08-06-2017 13:48
1002742,1003726,1000340,14-03-2021 10:10
1002743,1000861,1001499,10-06-2019 03:35
1002744,1003617,1003627,04-10-2018 20:04
1002745,1002119,1000717,29-09-2019 23:43
1002746,1002064,1000456,23-08-2020 19:33
1002747,1001790,1002025,13-09-2018 02:13
1002748,1001040,1000081,05-05-2019 15:34
1002749,1001453,1004090,27-11-2017 15:33
1002750,1001359,1002178,03-03-2018 21:59
1002751,1003254,1004651,03-08-2019 22:03
1002752,1000507,1002825,10-12-2017 05:23
1002753,1002630,1000781,08-06-2020 03:58
1002754,1001076,1001097,09-05-2016 01:46
1002755,1004756,1001142,04-07-2020 06:26
1002756,1004427,1002156,16-07-2021 01:05
1002757,1004443,1002123,21-05-2022 17:46
1002758,1003950,1002529,10-02-2018 09:00
1002759,1004612,1003578,09-07-2017 09:18
1002760,1002996,1001001,24-12-2021 03:47
1002761,1003791,1001906,21-09-2017 01:46
1002762,1000401,1004611,10-01-2019 15:36
1002763,1002765,1000849,12-06-2021 12:14
1002764,1004081,1004990,22-11-2021 20:43
1002765,1004009,1003438,19-02-2019 16:11
1002766,1000542,1002370,26-04-2022 02:32
1002767,1004395,1000660,24-10-2016 21:22
1002768,1002589,1000871,24-09-2022 22:33
1002769,1000831,1003559,10-04-2016 07:47
1002770,1001901,1000027,20-04-2016 22:01
1002771,1001302,1004170,14-02-2019 23:14
1002772,1004957,1001928,12-06-2017 21:58
1002773,1004092,1003631,05-09-2019 10:50
1002774,1001094,1000515,12-07-2016 22:27
1002775,1000959,1004130,11-03-2019 11:44
1002776,1001009,1003663,20-12-2019 07:45
1002777,1004526,1004815,31-10-2017 17:42
1002778,1001414,1004156,04-08-2020 19:31
1002779,1000356,1000338,19-11-2016 06:05
1002780,1003352,1001212,16-06-2020 11:44
1002781,1004149,1001895,28-04-2021 10:50
1002782,1000248,1001989,09-08-2021 09:47
1002783,1003176,1000804,29-10-2021 13:00
1002784,1002001,1002992,25-02-2021 16:44
1002785,1001870,1003607,03-10-2016 03:18
1002786,1003023,1004084,22-08-2019 19:58
1002787,1004120,1004289,28-12-2015 06:47
1002788,1003077,1004003,09-06-2020 03:40
1002789,1004871,1000818,21-07-2020 14:13
1002790,1001202,1002080,11-01-2021 14:22
1002791,1001742,1001050,05-05-2018 11:10
1002792,1004810,1000078,21-11-2020 12:34
1002793,1004082,1003673,28-02-2021 09:56
1002794,1002716,1003047,14-04-2021 01:13
1002795,1004100,1004674,08-11-2022 14:13
1002796,1001045,1000796,04-09-2022 09:12
1002797,1001214,1001598,02-01-2020 03:01
1002798,1000206,1004279,04-06-2019 01:00
1002799,1002609,1000849,01-07-2020 08:03
1002800,1001606,1000899,12-07-2022 05:23
1002801,1003967,1003627,04-11-2018 02:34
1002802,1003548,1003063,08-09-2021 15:37
1002803,1000259,1004135,30-12-2016 20:18
1002804,1003560,1002996,17-05-2020 01:14
1002805,1002278,1004277,18-03-2016 14:13
1002806,1002920,1000096,06-12-2021 13:25
1002807,1001822,1001334,20-07-2019 00:28
1002808,1000944,1002301,12-11-2017 22:24
1002809,1002017,1003398,02-04-2019 15:36
1002810,1000194,1003502,06-01-2016 10:24
1002811,1001830,1001777,30-10-2019 06:00
1002812,1003478,1003943,06-02-2018 20:04
1002813,1001965,1001003,25-11-2020 15:38
1002814,1003214,1003328,08-06-2019 06:07
1002815,1000367,1001077,12-06-2018 23:27
1002816,1004168,1004319,21-02-2016 01:56
1002817,1003213,1003670,20-03-2022 04:53
1002818,1004627,1002374,06-03-2016 09:46
1002819,1003901,1003953,28-01-2018 22:25
1002820,1003185,1002056,02-01-2017 05:32
1002821,1002393,1002050,30-03-2019 06:39
1002822,1003142,1003759,02-02-2017 10:01
1002823,1004246,1004250,03-05-2022 18:12
1002824,1000901,1001727,14-08-2016 19:16
1002825,1000682,1000827,06-07-2017 21:54
1002826,1001123,1000794,29-04-2021 10:32
1002827,1001870,1003932,30-05-2021 05:00
1002828,1003938,1000158,22-07-2020 05:34
1002829,1000038,1004537,19-05-2016 11:57
1002830,1001670,1003308,24-04-2022 12:34
1002831,1001264,1001114,02-12-2016 11:51
1002832,1002638,1002464,30-11-2017 23:09
1002833,1000796,1004636,17-11-2017 00:17
1002834,1002482,1000880,12-07-2018 11:26
1002835,1003761,1000232,04-03-2021 06:18
1002836,1004941,1003301,20-04-2017 22:05
1002837,1004533,1004696,20-05-2016 10:27
1002838,1001718,1003510,07-11-2020 08:22
1002839,1003903,1002306,29-01-2017 10:52
1002840,1000109,1003018,08-10-2021 20:30
1002841,1001949,1001151,13-03-2016 00:28
1002842,1000715,1001608,24-01-2020 13:34
1002843,1004587,1004971,16-02-2019 16:46
1002844,1000703,1003586,05-08-2020 18:43
1002845,1003819,1004148,20-08-2022 09:51
1002846,1004389,1000601,03-10-2017 16:42
1002847,1003094,1004586,27-11-2016 22:08
1002848,1003097,1004369,20-10-2020 22:29
1002849,1001288,1001343,12-08-2019 04:19
1002850,1001454,1000140,26-01-2017 10:35
1002851,1001804,1002600,15-05-2018 00:32
1002852,1001645,1001764,16-10-2019 17:01
1002853,1003542,1003019,02-09-2018 04:31
1002854,1002841,1002512,21-03-2021 20:54
1002855,1002644,1000985,27-08-2022 19:49
1002856,1000623,1000723,27-03-2020 00:36
1002857,1004193,1001043,28-10-2016 15:44
1002858,1001941,1002964,24-06-2017 18:07
1002859,1004055,1003130,30-06-2020 18:24
1002860,1004177,1001550,02-05-2019 04:49
1002861,1002650,1004526,23-08-2016 01:27
1002862,1000866,1001546,17-09-2020 06:21
1002863,1001356,1000616,07-02-2022 01:29
1002864,1004491,1003829,10-07-2021 10:41
1002865,1003871,1002730,18-06-2018 18:04
1002866,1000998,1001559,27-03-2022 19:00
1002867,1000691,1000033,24-07-2017 03:01
1002868,1004858,1004670,28-05-2019 13:51
1002869,1001844,1002150,28-01-2021 23:57
1002870,1000223,1000010,25-03-2020 18:35
1002871,1003688,1004902,16-10-2017 05:14
1002872,1004088,1000164,21-01-2020 21:04
1002873,1000247,1004572,29-05-2021 08:05
1002874,1001801,1000942,24-07-2020 02:29
1002875,1000384,1003509,24-09-2016 10:19
1002876,1003749,1002960,19-12-2016 13:19
1002877,1002365,1000171,28-06-2019 12:38
1002878,1001277,1001600,04-01-2022 18:51
1002879,1003246,1002857,31-10-2016 05:00
1002880,1002475,1002471,18-08-2018 21:06
1002881,1003606,1000488,23-08-2020 22:15
1002882,1000361,1002331,13-01-2019 17:03
1002883,1003043,1001397,06-02-2016 03:30
1002884,1000817,1004574,18-11-2020 07:09
1002885,1003550,1002116,17-02-2018 02:48
1002886,1004676,1004234,14-10-2022 11:25
1002887,1003077,1002542,16-08-2018 02:36
1002888,1004964,1004983,15-11-2018 01:41
1002889,1000148,1002653,28-11-2022 15:32
1002890,1003379,1003830,01-11-2016 20:31
1002891,1000474,1001956,26-01-2020 15:28
1002892,1003830,1002102,08-03-2019 03:45
1002893,1002717,1002223,01-07-2020 02:02
1002894,1004638,1003547,22-06-2022 22:14
1002895,1004639,1001294,19-01-2020 11:41
1002896,1002906,1003807,02-02-2018 04:31
1002897,1000539,1002226,06-03-2019 03:06
1002898,1003735,1000501,30-04-2020 18:12
1002899,1004778,1000820,12-01-2020 12:19
1002900,1003091,1004509,06-11-2019 05:01
1002901,1003706,1001168,23-07-2017 03:17
1002902,1001674,1002205,04-05-2019 21:37
1002903,1000042,1004987,22-04-2018 06:55
1002904,1002647,1001314,04-08-2022 12:40
1002905,1001322,1001285,01-01-2019 10:14
1002906,1004045,1004946,21-07-2019 03:05
1002907,1001573,1000777,30-04-2021 21:13
1002908,1004137,1004142,15-09-2020 23:14
1002909,1002580,1004739,05-09-2018 14:12
1002910,1003640,1004983,09-05-2018 22:50
1002911,1001037,1002527,30-10-2022 07:11
1002912,1000364,1000809,15-11-2020 07:21
1002913,1001840,1003459,15-08-2016 20:50
1002914,1001617,1003010,20-04-2018 14:36
1002915,1003694,1000100,11-12-2019 08:40
1002916,1000174,1001290,12-08-2018 17:21
1002917,1001324,1003030,16-07-2016 16:35
1002918,1001751,1000189,09-08-2019 02:05
1002919,1000665,1001090,05-09-2018 18:14
1002920,1000268,1000039,24-08-2022 05:31
1002921,1004192,1002959,12-04-2020 00:23
1002922,1000987,1002739,28-06-2017 12:51
1002923,1000230,1004903,28-06-2018 11:26
1002924,1001324,1004399,20-07-2016 21:07
1002925,1003083,1002714,28-12-2017 07:41
1002926,1000509,1003161,30-06-2017 22:45
1002927,1003770,1000412,12-02-2016 16:32
1002928,1004610,1000821,01-04-2018 17:56
1002929,1004601,1003195,26-06-2018 04:18
1002930,1002314,1000734,15-04-2017 05:49
1002931,1002628,1002725,19-02-2020 01:44
1002932,1003804,1004562,12-12-2020 15:04
1002933,1004251,1001704,06-09-2022 21:28
1002934,1003097,1001027,28-06-2019 03:27
1002935,1002341,1001797,09-04-2017 16:22
1002936,1004566,1004394,16-10-2020 12:42
1002937,1003405,1001888,16-08-2021 13:07
1002938,1004375,1000831,23-03-2019 07:57
1002939,1000699,1000188,03-04-2017 12:10
1002940,1001893,1002325,09-02-2019 18:59
1002941,1000922,1003465,22-07-2017 17:01
1002942,1000387,1001957,25-03-2018 19:56
1002943,1001847,1002157,16-07-2019 14:39
1002944,1002615,1003285,29-12-2015 14:45
1002945,1001004,1002111,12-03-2019 11:23
1002946,1004288,1003255,28-08-2019 06:54
1002947,1001239,1004045,06-12-2015 20:09
1002948,1000671,1001196,07-11-2022 02:52
1002949,1002955,1004505,22-05-2020 00:55
1002950,1004895,1002990,12-02-2018 21:46
1002951,1004473,1003936,06-05-2016 04:22
1002952,1004389,1001931,14-02-2017 18:14
1002953,1002222,1003532,29-05-2020 13:50
1002954,1001213,1004113,18-09-2022 02:56
1002955,1000207,1001710,08-02-2022 03:14
1002956,1002386,1003307,02-08-2020 07:23
1002957,1004404,1000943,10-03-2019 04:20
1002958,1000796,1004955,21-12-2018 21:29
1002959,1004105,1000131,05-07-2016 06:30
1002960,1002590,1002180,19-07-2022 22:15
1002961,1004714,1002478,13-06-2019 09:22
1002962,1001602,1002387,26-03-2019 18:50
1002963,1000515,1003492,30-07-2020 12:20
1002964,1003791,1003470,25-02-2022 14:23
1002965,1004293,1000988,25-01-2016 08:56
1002966,1002314,1002835,26-12-2017 11:29
1002967,1000761,1003096,16-05-2021 20:04
1002968,1000071,1000984,25-05-2020 10:24
1002969,1002385,1003923,07-07-2016 20:31
1002970,1003150,1002833,19-11-2018 09:25
1002971,1002018,1001010,18-11-2019 18:11
1002972,1003676,1004968,14-10-2019 12:30
1002973,1001741,1001430,14-04-2018 04:50
1002974,1002210,1000482,20-02-2018 07:57
1002975,1003956,1001358,28-07-2018 02:29
1002976,1002815,1000205,03-01-2020 02:22
1002977,1001028,1004209,21-05-2018 01:01
1002978,1002280,1004243,14-11-2020 14:06
1002979,1004422,1004135,09-03-2019 06:47
1002980,1002893,1003795,29-01-2018 23:50
1002981,1000442,1003087,07-10-2019 09:26
1002982,1004709,1004006,03-09-2020 02:57
1002983,1004196,1002440,05-06-2017 16:49
1002984,1003099,1004051,15-01-2022 22:39
1002985,1004844,1004065,25-08-2017 07:07
1002986,1002583,1002248,25-01-2017 18:47
1002987,1001393,1004399,09-04-2018 03:58
1002988,1002837,1000215,28-06-2019 17:28
1002989,1001197,1001334,28-10-2019 15:46
1002990,1001795,1004552,03-05-2016 03:08
1002991,1003361,1004092,13-05-2021 12:34
1002992,1002588,1004022,22-11-2016 08:27
1002993,1004076,1002321,04-03-2022 06:19
1002994,1001481,1002660,13-10-2017 16:28
1002995,1004185,1003831,05-08-2018 06:23
1002996,1003896,1000804,21-06-2020 14:55
1002997,1000973,1002927,17-12-2017 21:26
1002998,1004747,1000682,08-01-2022 04:01
1002999,1002358,1000050,13-12-2019 04:25
1003000,1003502,1002587,13-12-2015 17:32
1003001,1000528,1001475,05-03-2017 14:32
1003002,1004648,1002789,13-11-2016 17:27
1003003,1004028,1000071,05-06-2021 18:13
1003004,1004931,1000430,24-02-2018 06:32
1003005,1004562,1003507,16-01-2021 07:18
1003006,1000619,1003393,11-05-2022 05:10
1003007,1001158,1002381,13-08-2022 08:06
1003008,1001049,1004893,02-09-2021 16:45
1003009,1001650,1002864,22-04-2020 13:18
1003010,1001785,1001393,25-05-2016 21:31
1003011,1003173,1002036,26-04-2019 14:56
1003012,1001863,1004182,13-04-2020 10:57
1003013,1000558,1002000,11-09-2020 22:55
1003014,1003312,1001033,06-11-2020 12:41
1003015,1004439,1000506,22-08-2022 15:32
1003016,1001906,1002171,09-07-2022 01:50
1003017,1003302,1003489,24-08-2016 06:55
1003018,1004180,1000098,20-06-2021 15:53
1003019,1000923,1001776,11-08-2020 12:35
1003020,1001646,1004071,02-05-2017 02:24
1003021,1002061,1003010,18-03-2022 13:35
1003022,1001356,1003800,19-12-2021 13:14
1003023,1003035,1000027,27-11-2019 09:31
1003024,1001272,1001091,21-02-2022 20:22
1003025,1001223,1002497,21-03-2017 06:17
1003026,1002043,1004102,07-09-2018 00:05
1003027,1002497,1000173,23-11-2018 05:04
1003028,1001471,1003040,29-03-2019 05:08
1003029,1003082,1000808,04-10-2020 02:22
1003030,1003272,1004433,06-11-2017 06:35
1003031,1002276,1001372,15-06-2018 05:34
1003032,1004060,1004628,04-04-2016 11:41
1003033,1001426,1002892,30-03-2016 03:58
1003034,1001971,1001794,11-02-2016 04:52
1003035,1003584,1002901,26-05-2019 12:02
1003036,1003563,1004151,30-04-2018 12:07
1003037,1002950,1003284,14-12-2021 09:24
1003038,1004338,1003153,15-05-2021 22:46
1003039,1001815,1002709,21-01-2022 12:18
1003040,1000755,1001958,09-01-2016 21:05
1003041,1004936,1001550,05-06-2016 11:19
1003042,1003031,1000915,23-10-2018 17:13
1003043,1004476,1001431,23-11-2022 14:02
1003044,1002219,1004487,17-06-2020 18:57
1003045,1000682,1004173,23-05-2019 20:27
1003046,1004395,1001855,18-09-2020 05:54
1003047,1000617,1000039,09-05-2016 19:35
1003048,1002851,1001515,25-12-2019 20:56
1003049,1003635,1001015,19-02-2017 05:50
1003050,1002638,1004920,25-08-2021 05:19
1003051,1003824,1003109,05-11-2016 08:47
1003052,1000248,1002053,23-03-2019 12:07
1003053,1001009,1002785,26-07-2018 03:46
1003054,1004864,1003955,19-09-2021 08:57
1003055,1001896,1001547,31-07-2016 12:40
1003056,1002182,1004405,06-07-2022 12:52
1003057,1003985,1003450,19-02-2020 23:14
1003058,1001270,1002253,11-05-2021 05:15
1003059,1001730,1003586,02-03-2021 05:23
1003060,1003658,1000740,31-08-2018 06:01
1003061,1004014,1003868,26-03-2018 02:53
1003062,1002524,1000253,09-03-2018 06:17
1003063,1004948,1004473,10-03-2016 19:10
1003064,1001907,1002776,09-01-2016 03:47
1003065,1000349,1002180,02-08-2019 02:20
1003066,1002420,1000506,01-02-2021 14:41
1003067,1000601,1003020,22-04-2021 07:18
1003068,1003859,1003067,25-09-2018 18:28
1003069,1002516,1002442,14-02-2022 05:35
1003070,1004440,1001057,11-09-2019 02:53
1003071,1001875,1003698,24-01-2019 17:18
1003072,1004157,1004481,29-03-2016 22:40
1003073,1003125,1000829,18-10-2020 13:39
1003074,1002828,1004054,09-08-2019 14:48
1003075,1002654,1001323,07-10-2021 05:18
1003076,1002433,1004800,17-02-2018 20:43
1003077,1001734,1004628,13-05-2021 02:18
1003078,1000596,1003023,04-12-2018 17:28
1003079,1001096,1000165,12-11-2017 14:54
1003080,1004893,1002984,01-02-2018 03:51
1003081,1000266,1000103,16-10-2017 16:48
1003082,1002020,1003771,12-11-2019 17:54
1003083,1001032,1001918,09-07-2021 22:18
1003084,1003701,1003457,22-08-2018 15:38
1003085,1000843,1003262,09-04-2017 16:31
1003086,1000373,1000742,15-06-2021 06:11
1003087,1000154,1002319,09-09-2018 08:02
1003088,1003576,1004656,12-05-2022 18:40
1003089,1004895,1002386,21-12-2017 20:31
1003090,1001225,1000060,01-07-2022 05:21
1003091,1004093,1004118,27-09-2019 07:04
1003092,1003267,1001778,09-02-2022 10:21
1003093,1004396,1002082,11-12-2019 20:43
1003094,1003665,1000824,01-01-2017 14:43
1003095,1002795,1001515,29-04-2018 20:03
1003096,1004625,1001574,04-03-2018 06:05
1003097,1001233,1003945,25-08-2021 05:11
1003098,1000700,1004792,04-09-2016 06:35
1003099,1001844,1002468,02-12-2017 01:29
1003100,1002229,1003234,13-02-2021 18:20
1003101,1001541,1002317,22-08-2020 06:56
1003102,1000078,1002470,31-05-2022 23:25
1003103,1002311,1000287,20-03-2021 06:50
1003104,1002761,1000052,28-04-2019 11:11
1003105,1001344,1000046,05-06-2020 19:11
1003106,1001561,1003527,10-12-2017 13:20
