booking_id,user_id,show_id,seats
1006430,1003797,1000536,5
1006431,1002719,1004395,1
1006432,1001184,1004748,6
1006433,1003478,1002587,9
1006434,1003833,1003014,2
1006435,1001998,1004319,2
1006436,1000334,1003144,10
1006437,1000969,1000990,1
1006438,1001525,1002048,9
1006439,1000153,1001817,8
1006440,1001629,1002410,9
1006441,1002828,1001789,3
1006442,1001576,1002880,7
1006443,1004470,1000044,9
1006444,1002297,1001503,6
1006445,1002228,1000567,9
1006446,1000653,1001670,1
1006447,1000193,1001019,7
1006448,1001501,1001358,3
1006449,1001289,1004409,1
1006450,1000773,1002133,1
1006451,1000676,1002414,1
1006452,1001066,1000672,8
1006453,1002010,1003734,9
1006454,1002594,1003092,8
1006455,1003130,1002008,1
1006456,1003436,1004403,9
1006457,1000884,1000572,2
1006458,1001099,1000802,5
1006459,1003660,1001936,10
1006460,1004930,1002518,8
1006461,1003627,1004562,1
1006462,1004725,1003358,8
1006463,1001483,1003977,1
1006464,1002609,1002587,3
1006465,1004148,1001341,5
1006466,1004449,1001731,8
1006467,1000187,1004579,2
1006468,1001565,1003087,1
1006469,1002929,1004348,10
1006470,1002238,1003634,3
1006471,1003957,1002474,5
1006472,1000536,1003065,8
1006473,1000420,1001026,9
1006474,1001884,1001194,3
1006475,1001634,1000365,4
1006476,1000762,1000332,4
1006477,1004961,1001049,7
1006478,1001548,1000321,5
1006479,1003852,1004584,4
1006480,1001038,1004987,9
1006481,1002397,1003139,8
1006482,1003574,1004238,5
1006483,1001713,1004602,6
1006484,1003306,1003769,9
1006485,1003193,1000554,3
1006486,1002151,1001106,3
1006487,1002484,1001048,2
1006488,1003031,1002282,5
1006489,1002134,1004052,1
1006490,1003645,1001345,5
1006491,1002893,1003452,7
1006492,1004888,1003743,8
1006493,1003427,1004134,2
1006494,1001990,1002702,8
1006495,1004228,1001940,7
1006496,1004335,1003159,1
1006497,1002371,1001257,9
1006498,1002719,1004611,3
1006499,1000365,1004472,1
1006500,1004886,1003041,9
1006501,1004787,1003787,4
1006502,1004257,1003834,6
1006503,1003587,1002896,8
1006504,1001469,1000027,6
1006505,1003367,1004704,7
1006506,1000503,1001857,3
1006507,1003458,1001045,4
1006508,1003302,1004231,1
1006509,1003410,1003380,6
1006510,1002649,1001665,6
1006511,1001466,1002763,5
1006512,1001923,1003556,9
1006513,1002641,1000723,1
1006514,1002333,1000015,4
1006515,1000206,1004207,7
1006516,1004127,1001167,8
1006517,1002567,1000481,9
1006518,1000670,1000483,10
1006519,1004343,1001167,4
1006520,1004371,1000971,9
1006521,1002833,1001197,6
1006522,1000873,1001165,10
1006523,1004340,1002274,6
1006524,1001252,1001736,2
1006525,1004832,1001333,9
1006526,1002533,1003224,3
1006527,1001201,1001376,5
1006528,1000987,1002055,6
1006529,1002160,1003688,2
1006530,1004270,1001585,5
1006531,1000970,1000511,9
1006532,1004489,1004719,9
1006533,1001311,1002696,6
1006534,1004007,1001610,2
1006535,1000852,1001031,8
1006536,1000009,1003978,8
1006537,1002791,1000649,6
1006538,1001239,1003844,3
1006539,1002243,1004300,10
1006540,1000130,1001872,6
1006541,1004165,1000947,8
1006542,1003029,1000662,3
1006543,1000458,1001976,4
1006544,1004314,1002722,6
1006545,1001034,1004017,6
1006546,1004859,1001297,2
1006547,1004644,1002036,9
1006548,1000780,1002934,3
1006549,1001254,1001339,4
1006550,1003918,1000988,8
1006551,1001947,1003769,7
1006552,1000384,1002056,1
1006553,1000587,1002761,8
1006554,1003714,1003678,10
1006555,1001406,1004504,8
1006556,1004665,1002961,1
1006557,1000297,1001286,9
1006558,1004264,1002557,2
1006559,1004412,1002043,6
1006560,1003487,1000371,2
1006561,1002367,1000610,3
1006562,1000782,1001987,8
1006563,1004267,1001451,6
1006564,1003030,1004923,4
1006565,1000396,1001251,7
1006566,1000369,1003740,5
1006567,1002122,1000821,10
1006568,1004602,1003570,6
1006569,1004660,1002937,5
1006570,1001026,1003781,5
1006571,1000847,1000104,8
1006572,1003192,1004634,9
1006573,1001152,1001570,4
1006574,1004733,1003695,9
1006575,1002318,1000060,8
1006576,1001142,1001828,4
1006577,1002178,1001389,6
1006578,1001092,1002409,2
1006579,1004595,1000194,2
1006580,1002551,1004893,2
1006581,1002833,1002314,6
1006582,1000492,1001057,7
1006583,1000840,1002289,7
1006584,1002197,1003679,3
1006585,1000527,1000714,10
1006586,1002582,1003179,7
1006587,1001880,1004580,10
1006588,1003585,1000157,8
1006589,1000792,1000747,1
1006590,1002076,1001296,10
1006591,1000767,1000116,5
1006592,1000641,1001621,6
1006593,1002668,1001581,1
1006594,1002513,1000927,6
1006595,1000827,1000996,5
1006596,1004878,1004161,1
1006597,1000930,1003005,8
1006598,1002732,1001170,4
1006599,1004190,1000829,5
1006600,1001376,1000805,10
1006601,1004982,1002866,3
1006602,1002028,1003072,10
1006603,1004530,1002811,2
1006604,1002095,1000151,2
1006605,1003709,1002297,8
1006606,1000094,1004284,6
1006607,1002354,1001657,1
1006608,1004152,1001184,7
1006609,1000782,1002210,5
1006610,1002679,1000752,2
1006611,1004224,1000820,10
1006612,1004018,1002060,5
1006613,1001405,1003812,6
1006614,1003904,1004432,2
1006615,1002255,1002963,3
1006616,1000255,1002471,7
1006617,1004455,1003920,2
1006618,1003279,1000407,3
1006619,1004594,1001680,6
1006620,1003750,1001923,6
1006621,1004413,1004377,9
1006622,1002314,1001756,5
1006623,1004526,1004959,2
1006624,1002795,1003900,10
1006625,1003350,1000588,10
1006626,1002240,1004713,10
1006627,1004959,1003009,4
1006628,1002004,1002957,10
1006629,1004705,1001608,8
1006630,1002680,1002918,5
1006631,1003163,1004904,4
1006632,1001236,1001448,8
1006633,1004300,1004646,1
1006634,1004355,1001869,9
1006635,1003907,1001304,5
1006636,1004925,1003525,5
1006637,1004382,1001701,1
1006638,1000947,1002258,5
1006639,1004234,1003156,9
1006640,1002103,1001204,3
1006641,1004336,1004007,4
1006642,1002046,1001838,1
1006643,1000197,1004743,5
1006644,1004015,1002634,7
1006645,1003090,1003175,6
1006646,1001793,1004491,10
1006647,1000460,1001150,5
1006648,1001806,1002216,1
1006649,1003218,1001471,7
1006650,1004138,1001278,4
1006651,1002918,1003324,9
1006652,1000547,1004824,10
1006653,1002233,1004377,10
1006654,1000590,1001922,4
1006655,1003677,1003465,3
1006656,1004301,1003304,6
1006657,1000446,1003992,6
1006658,1001557,1002306,9
1006659,1002991,1004386,7
1006660,1001162,1002062,1
1006661,1000865,1001339,1
1006662,1003707,1001054,10
1006663,1004548,1002184,10
1006664,1002706,1001850,7
1006665,1004074,1000377,10
1006666,1002696,1002493,4
1006667,1001993,1000088,2
1006668,1004848,1000823,6
1006669,1001495,1002340,5
1006670,1001313,1003494,3
1006671,1003689,1000379,3
1006672,1003903,1002492,3
1006673,1000675,1000562,5
1006674,1001301,1004887,2
1006675,1003519,1004660,10
1006676,1002182,1000471,5
1006677,1002567,1002519,7
1006678,1001382,1000699,9
1006679,1003488,1003475,2
1006680,1004363,1003414,8
1006681,1000742,1004992,5
1006682,1002711,1000976,3
1006683,1003228,1000007,9
1006684,1000020,1001335,8
1006685,1000532,1003446,6
1006686,1001878,1001259,10
1006687,1003977,1003552,10
1006688,1004926,1002468,9
1006689,1000708,1000140,9
1006690,1002785,1001056,2
1006691,1003777,1004523,9
1006692,1000156,1001808,6
1006693,1000658,1003826,4
1006694,1002014,1000961,9
1006695,1000201,1004524,5
1006696,1002409,1000674,10
1006697,1000354,1000759,3
1006698,1004650,1001963,6
1006699,1000090,1002000,10
1006700,1004512,1003356,3
1006701,1000664,1000308,8
1006702,1001798,1001185,1
1006703,1002685,1004577,10
1006704,1000639,1000639,2
1006705,1002691,1003117,9
1006706,1002306,1000311,10
1006707,1004790,1001418,2
1006708,1004297,1003479,1
1006709,1000496,1001129,10
1006710,1000683,1003361,6
1006711,1000695,1000378,4
1006712,1004066,1000748,5
1006713,1003986,1000181,1
1006714,1003293,1000249,5
1006715,1000075,1001655,6
1006716,1000378,1002550,5
1006717,1000814,1003921,3
1006718,1001066,1003215,9
1006719,1004111,1003355,1
1006720,1001145,1000789,9
1006721,1001135,1002823,4
1006722,1001575,1001577,6
1006723,1002915,1004182,6
1006724,1002125,1003117,1
1006725,1002411,1001188,7
1006726,1001389,1003443,4
1006727,1002751,1001508,1
1006728,1000380,1004904,8
1006729,1003275,1001950,3
1006730,1000417,1001624,10
1006731,1001837,1001709,9
1006732,1003222,1001137,5
1006733,1002278,1000789,9
1006734,1001772,1002910,2
1006735,1003845,1004322,4
1006736,1000648,1004557,7
1006737,1002405,1002724,10
1006738,1004675,1003745,1
1006739,1000987,1003312,8
1006740,1002225,1001079,8
1006741,1001920,1003292,9
1006742,1002019,1004937,8
1006743,1002557,1003893,5
1006744,1001063,1001674,9
1006745,1001266,1001957,6
1006746,1000678,1003027,6
1006747,1001279,1004484,1
1006748,1002709,1004679,3
1006749,1004511,1002861,9
1006750,1002527,1002993,4
1006751,1001494,1001610,5
1006752,1001185,1004999,3
1006753,1001144,1003810,6
1006754,1001043,1001742,2
1006755,1001851,1002591,9
1006756,1002239,1004677,4
1006757,1001533,1001769,7
1006758,1002351,1003354,10
1006759,1001389,1003789,9
1006760,1003951,1000922,2
1006761,1002152,1000386,7
1006762,1000089,1000113,5
1006763,1001424,1003175,2
1006764,1002335,1004672,1
1006765,1002000,1002394,9
1006766,1001908,1000853,9
1006767,1000428,1004209,9
1006768,1000370,1004821,6
1006769,1000719,1003277,2
1006770,1003231,1004503,6
1006771,1003072,1000720,5
1006772,1001488,1003631,6
1006773,1001310,1001941,6
1006774,1003043,1002352,9
1006775,1004432,1001039,1
1006776,1000480,1004036,7
1006777,1003944,1001615,6
1006778,1000436,1002520,10
1006779,1002852,1001526,2
1006780,1000956,1000971,3
1006781,1002613,1001710,2
1006782,1002604,1004328,5
1006783,1004800,1003821,5
1006784,1000069,1003617,2
1006785,1003241,1003599,10
1006786,1004318,1000939,4
1006787,1000688,1002161,7
1006788,1004652,1004288,6
1006789,1002642,1001099,2
1006790,1002977,1002153,2
1006791,1002812,1003581,4
1006792,1002549,1001497,7
1006793,1004722,1001190,4
1006794,1003238,1004784,9
1006795,1001446,1003214,2
1006796,1002321,1000188,3
1006797,1004474,1003118,5
1006798,1000677,1004207,4
1006799,1004935,1002854,10
1006800,1002835,1000180,2
1006801,1000887,1000813,8
1006802,1001124,1004799,10
1006803,1001173,1002180,9
1006804,1004221,1003252,8
1006805,1004211,1003093,3
1006806,1003669,1003589,6
1006807,1000207,1004512,9
1006808,1002779,1002069,1
1006809,1002754,1002583,1
1006810,1001642,1001137,4
1006811,1003166,1000836,2
1006812,1000395,1000263,3
1006813,1001698,1003976,5
1006814,1003789,1001873,4
1006815,1002974,1003251,2
1006816,1003564,1001800,7
1006817,1001722,1001052,1
1006818,1003929,1001370,8
1006819,1002863,1001717,10
1006820,1003480,1001283,3
1006821,1001384,1001098,9
1006822,1004944,1000778,8
1006823,1003543,1001590,1
1006824,1003439,1000757,2
1006825,1004532,1003126,1
1006826,1003861,1000126,4
1006827,1002937,1001846,10
1006828,1001962,1004500,1
1006829,1002175,1000007,1
1006830,1002651,1001446,3
1006831,1004703,1000589,7
1006832,1000719,1004465,9
1006833,1004222,1001623,7
1006834,1004876,1003436,5
1006835,1000385,1001025,7
1006836,1000017,1002148,6
1006837,1003494,1004326,4
1006838,1000732,1001487,8
1006839,1000637,1001193,1
1006840,1001448,1001487,8
1006841,1003898,1000953,3
1006842,1003293,1001454,3
1006843,1003227,1002613,4
1006844,1001889,1000392,3
1006845,1000856,1002410,1
1006846,1000894,1003973,8
1006847,1000737,1004077,1
1006848,1002938,1004887,10
1006849,1002083,1001982,3
1006850,1001790,1004729,9
1006851,1002299,1000358,8
1006852,1003751,1003292,8
1006853,1001793,1001002,10
1006854,1000300,1002311,2
1006855,1001309,1001790,6
1006856,1002405,1002674,10
1006857,1004255,1004186,4
1006858,1002830,1000546,6
1006859,1002731,1004761,6
1006860,1004881,1000285,7
1006861,1001419,1001463,3
1006862,1001392,1000733,1
1006863,1002707,1003779,8
1006864,1003446,1004139,6
1006865,1001040,1001825,10
1006866,1004318,1001975,7
1006867,1004537,1001126,6
1006868,1002487,1000490,7
1006869,1004107,1000612,6
1006870,1002381,1000644,8
1006871,1001967,1000514,2
1006872,1004654,1000240,6
1006873,1004592,1004465,4
1006874,1004252,1000990,5
1006875,1000480,1001006,3
1006876,1000258,1004365,10
1006877,1004257,1003509,3
1006878,1003636,1004347,5
1006879,1001582,1000526,8
1006880,1000716,1001303,6
1006881,1003290,1000693,3
1006882,1003038,1002625,1
1006883,1002037,1000491,10
1006884,1001924,1000640,3
1006885,1004776,1003976,1
1006886,1000189,1001389,10
1006887,1002261,1004891,2
1006888,1004102,1004894,2
1006889,1000170,1003595,1
1006890,1004766,1001941,4
1006891,1004412,1002677,8
1006892,1002603,1003596,3
1006893,1002267,1002996,7
1006894,1000503,1000705,1
1006895,1003707,1003639,1
1006896,1004239,1003888,6
1006897,1002470,1002976,10
1006898,1001031,1004632,3
1006899,1003001,1001144,3
1006900,1003312,1004864,1
1006901,1002680,1000166,6
1006902,1003098,1003653,5
1006903,1001812,1000506,3
1006904,1001563,1002145,4
1006905,1002417,1003082,10
1006906,1004600,1002568,1
1006907,1002352,1001583,10
1006908,1004576,1003013,4
1006909,1002168,1004311,9
1006910,1000370,1000101,8
1006911,1002421,1000794,7
1006912,1004737,1004181,8
1006913,1001800,1003228,1
1006914,1000667,1002174,5
1006915,1002904,1000940,1
1006916,1000986,1000550,7
1006917,1004487,1000619,2
1006918,1001565,1001948,4
1006919,1002038,1001698,6
1006920,1002838,1001410,6
1006921,1002478,1004078,10
1006922,1004779,1002503,3
1006923,1002778,1001403,3
1006924,1003990,1004841,4
1006925,1002973,1002895,6
1006926,1002680,1000419,5
1006927,1004298,1002133,1
1006928,1001472,1001013,10
1006929,1003423,1003471,5
1006930,1004876,1002574,6
1006931,1002914,1003008,9
1006932,1003907,1002061,10
1006933,1002594,1001430,7
1006934,1001331,1004384,10
1006935,1001440,1000383,3
1006936,1001575,1003038,7
1006937,1004991,1000936,2
1006938,1004142,1000501,4
1006939,1000606,1003656,7
1006940,1002918,1000292,7
1006941,1004907,1001961,5
1006942,1000261,1002253,10
1006943,1002569,1004569,2
1006944,1004481,1000449,2
1006945,1001556,1002193,2
1006946,1004092,1001532,7
1006947,1000895,1003130,9
1006948,1000457,1002813,3
1006949,1003298,1000663,7
1006950,1000856,1004470,8
1006951,1000753,1003267,8
1006952,1001231,1000378,8
1006953,1004141,1001366,6
1006954,1004587,1001174,6
1006955,1000259,1001570,8
1006956,1003227,1004789,7
1006957,1004277,1002024,8
1006958,1004169,1003891,1
1006959,1000286,1003373,6
1006960,1001688,1003322,3
1006961,1004502,1000830,9
1006962,1000150,1000795,10
1006963,1000802,1001348,4
1006964,1003401,1004677,8
1006965,1004353,1004937,1
1006966,1002252,1004121,3
1006967,1000984,1004410,7
1006968,1004463,1000929,4
1006969,1003732,1002461,7
1006970,1000404,1004714,3
1006971,1004951,1003581,2
1006972,1003761,1004875,7
1006973,1004777,1002005,2
1006974,1004781,1003019,6
1006975,1001729,1000327,2
1006976,1002344,1004370,3
1006977,1004504,1000130,10
1006978,1002045,1000241,9
1006979,1004277,1000673,5
1006980,1004234,1002182,9
1006981,1000668,1002793,5
1006982,1002399,1002205,8
1006983,1001444,1003163,3
1006984,1003546,1003429,4
1006985,1004845,1002523,6
1006986,1003056,1004733,6
1006987,1004586,1002944,4
1006988,1002222,1001250,7
1006989,1003701,1001687,2
1006990,1001053,1002602,4
1006991,1004232,1003201,1
1006992,1003104,1004658,4
1006993,1002653,1000677,10
1006994,1002505,1002933,9
1006995,1001460,1001181,5
1006996,1004606,1000089,3
1006997,1003011,1000245,7
1006998,1000078,1004524,2
1006999,1000105,1001709,7
1007000,1001319,1004843,1
1007001,1000826,1001072,4
1007002,1000954,1001704,5
1007003,1002151,1001305,1
1007004,1001236,1004474,1
1007005,1001417,1002837,4
1007006,1000030,1002017,4
1007007,1004686,1002910,3
1007008,1001786,1003113,10
1007009,1001009,1002690,2
1007010,1001480,1003345,2
1007011,1000919,1001920,3
1007012,1002514,1001348,2
1007013,1001073,1002571,7
1007014,1002910,1000105,1
1007015,1003591,1004406,4
1007016,1001724,1001972,8
1007017,1004159,1003375,10
1007018,1001790,1000087,9
1007019,1000436,1004604,3
1007020,1004695,1002473,1
1007021,1002280,1000633,8
1007022,1004817,1001780,2
1007023,1004091,1000832,7
1007024,1004923,1002141,5
1007025,1000595,1004059,2
1007026,1001031,1004051,10
1007027,1002230,1002786,3
1007028,1004718,1004786,10
1007029,1000379,1003475,6
1007030,1003010,1003211,8
1007031,1001247,1002340,3
1007032,1000650,1004540,9
1007033,1004752,1003557,6
1007034,1001906,1001940,1
1007035,1003387,1002412,3
1007036,1000514,1004087,8
1007037,1004127,1000907,8
1007038,1001609,1004927,6
1007039,1001840,1003060,5
1007040,1004474,1001138,3
1007041,1004019,1000699,8
1007042,1002173,1004171,3
1007043,1002823,1002515,5
1007044,1002918,1002550,9
1007045,1003261,1001316,7
1007046,1003715,1001385,8
1007047,1000907,1004432,4
1007048,1003560,1000656,3
1007049,1003594,1002855,8
1007050,1001985,1003954,7
1007051,1002027,1000392,9
1007052,1002236,1003077,5
1007053,1004314,1001296,10
1007054,1002810,1003227,6
1007055,1001966,1004268,10
1007056,1003493,1003037,4
1007057,1000829,1003158,10
1007058,1001081,1003399,8
1007059,1003276,1002965,5
1007060,1003642,1002738,1
1007061,1004754,1002278,5
1007062,1000171,1000283,6
1007063,1003229,1002338,4
1007064,1004329,1003796,9
1007065,1000172,1003073,6
1007066,1001589,1002482,4
1007067,1001205,1004427,2
1007068,1002234,1001741,5
1007069,1001485,1004833,6
1007070,1000206,1001574,4
1007071,1004480,1001175,2
1007072,1000303,1004942,5
1007073,1001705,1001931,7
1007074,1000844,1002488,7
1007075,1000496,1000039,4
1007076,1001161,1004785,5
1007077,1002653,1000084,3
1007078,1002268,1000410,10
1007079,1003516,1002829,7
1007080,1001838,1003668,7
1007081,1000613,1003625,7
1007082,1001428,1004445,8
1007083,1002200,1001914,6
1007084,1001763,1000127,3
1007085,1001002,1004601,8
1007086,1001109,1000182,9
1007087,1002707,1000260,10
1007088,1004514,1001991,5
1007089,1001351,1003190,7
1007090,1001930,1001815,7
1007091,1002122,1004868,9
1007092,1001731,1004345,4
1007093,1001265,1003140,7
1007094,1004591,1000174,9
1007095,1004501,1003457,5
1007096,1002220,1002454,7
1007097,1004414,1004512,9
1007098,1001658,1003324,10
1007099,1000478,1000531,6
1007100,1002895,1000301,4
1007101,1004753,1004883,5
1007102,1003011,1000647,8
1007103,1002257,1001484,3
1007104,1000847,1002438,8
1007105,1001599,1003600,6
1007106,1003297,1003850,3
1007107,1002726,1000873,6
1007108,1001144,1001379,10
1007109,1004910,1003735,5
1007110,1001654,1000477,8
1007111,1003668,1000011,1
1007112,1002781,1000731,2
1007113,1002839,1001179,4
1007114,1003715,1002747,6
1007115,1000324,1000489,10
1007116,1003487,1002671,2
1007117,1002953,1000913,3
1007118,1002055,1004394,6
1007119,1000605,1003369,5
1007120,1003517,1003046,2
1007121,1000806,1001098,8
1007122,1001954,1003819,3
1007123,1004633,1004143,9
1007124,1003801,1001231,3
1007125,1002966,1004594,5
1007126,1004262,1000956,1
1007127,1003345,1003313,9
1007128,1000839,1002066,4
1007129,1002134,1002095,4
1007130,1001748,1002671,7
1007131,1004533,1004964,3
1007132,1004563,1000681,2
1007133,1001387,1000940,3
1007134,1004732,1000325,2
1007135,1003502,1004645,1
1007136,1000064,1000740,4
1007137,1004082,1003749,7
1007138,1004105,1000787,7
1007139,1001081,1003604,1
1007140,1004396,1002704,2
1007141,1004279,1001640,2
1007142,1000210,1004981,1
1007143,1001085,1003339,9
1007144,1000999,1001160,9
1007145,1000156,1001936,6
1007146,1001246,1000754,3
1007147,1002889,1003110,8
1007148,1004442,1003573,7
1007149,1002362,1003747,10
1007150,1002898,1004216,7
1007151,1001293,1002853,8
1007152,1000273,1000804,7
1007153,1000613,1003628,9
1007154,1002361,1004641,4
1007155,1001477,1003378,10
1007156,1003362,1000419,4
1007157,1002131,1003460,10
1007158,1004388,1002215,2
1007159,1003145,1004816,1
1007160,1001665,1004784,10
1007161,1002993,1002092,3
1007162,1004807,1002033,4
1007163,1001646,1000859,1
1007164,1002946,1000830,2
1007165,1002618,1001571,7
1007166,1004592,1000191,8
1007167,1004976,1004925,10
1007168,1004117,1001809,7
1007169,1002249,1003309,5
1007170,1001471,1003437,6
1007171,1003642,1001291,9
1007172,1003579,1003302,3
1007173,1001122,1000735,1
1007174,1003578,1002371,4
1007175,1003487,1001840,9
1007176,1004900,1002627,1
1007177,1001065,1002197,2
1007178,1003320,1000939,3
1007179,1002853,1004355,8
1007180,1002087,1004906,3
1007181,1000267,1003512,3
1007182,1000023,1003394,6
1007183,1004531,1003800,8
1007184,1000968,1004525,4
1007185,1004667,1004555,9
1007186,1000119,1000952,10
1007187,1001604,1002165,4
1007188,1001597,1003567,4
1007189,1002597,1003636,7
1007190,1002037,1002621,6
1007191,1003084,1000557,8
1007192,1000702,1000096,10
1007193,1004911,1003523,4
1007194,1004252,1002200,6
1007195,1002613,1003176,10
1007196,1001825,1002365,6
1007197,1001813,1004563,5
1007198,1002269,1000815,10
1007199,1000175,1000104,7
1007200,1001481,1001009,9
1007201,1000488,1000347,10
1007202,1003322,1004948,10
1007203,1003397,1001864,8
1007204,1004063,1002158,8
1007205,1002496,1000804,10
1007206,1004445,1001621,8
1007207,1004793,1001685,10
1007208,1003872,1002126,8
1007209,1001503,1001309,9
1007210,1004516,1004650,2
1007211,1000280,1001565,6
1007212,1004119,1002211,1
1007213,1004374,1003329,2
1007214,1002818,1000195,10
1007215,1000433,1002842,5
1007216,1000926,1003236,4
1007217,1001552,1002692,2
1007218,1001694,1001752,10
1007219,1003878,1000321,1
1007220,1004563,1001313,9
1007221,1004177,1004588,3
1007222,1001283,1002163,2
1007223,1003617,1004843,6
1007224,1000629,1003588,4
1007225,1000749,1003429,5
1007226,1000491,1000811,10
1007227,1004747,1000892,10
1007228,1004651,1004457,5
1007229,1003460,1001953,6
1007230,1003790,1002170,10
1007231,1003584,1004446,6
1007232,1000543,1001085,7
1007233,1000630,1003103,2
1007234,1002556,1002493,8
1007235,1003071,1003468,4
1007236,1002268,1001812,6
1007237,1003128,1003221,5
1007238,1003236,1003731,4
1007239,1000139,1004976,5
1007240,1000935,1001582,2
1007241,1001080,1002270,6
1007242,1004212,1004628,4
1007243,1002453,1000102,7
1007244,1002767,1002066,6
1007245,1000692,1000441,4
1007246,1003742,1003158,8
1007247,1004329,1001149,5
1007248,1002042,1001082,4
1007249,1001832,1001763,9
1007250,1000591,1004220,3
1007251,1004251,1001851,7
1007252,1002815,1002950,2
1007253,1004522,1002145,1
1007254,1004552,1003370,4
1007255,1004440,1004859,10
1007256,1003751,1004493,2
1007257,1001710,1002568,2
1007258,1004382,1001937,9
1007259,1004949,1003399,7
1007260,1004265,1000124,4
1007261,1004987,1003910,8
1007262,1003117,1003204,9
1007263,1002226,1002513,9
1007264,1004520,1004855,7
1007265,1003008,1003958,9
1007266,1001985,1004333,7
1007267,1003045,1001826,3
1007268,1000268,1001728,9
1007269,1000632,1000496,2
1007270,1000397,1001702,7
1007271,1003362,1002213,9
1007272,1001676,1002706,6
1007273,1005000,1000258,9
1007274,1001959,1000229,6
1007275,1003751,1001885,8
1007276,1004984,1002675,10
1007277,1001586,1002622,4
1007278,1000289,1003421,2
1007279,1004334,1002766,1
1007280,1003367,1001246,6
1007281,1003565,1000497,8
1007282,1004637,1004208,2
1007283,1004521,1004757,6
1007284,1002074,1003588,5
1007285,1001792,1002700,2
1007286,1002941,1000979,4
1007287,1003976,1000850,3
1007288,1000043,1001333,10
1007289,1000128,1003217,7
1007290,1000379,1000459,1
1007291,1004867,1001852,4
1007292,1003021,1003662,9
1007293,1003336,1001458,3
1007294,1003063,1003325,3
1007295,1003295,1002201,5
1007296,1000511,1001382,8
1007297,1000289,1004895,2
1007298,1002866,1001727,4
1007299,1004521,1002735,10
1007300,1003445,1002151,1
1007301,1002832,1003566,5
1007302,1000039,1003035,7
1007303,1000292,1004989,2
1007304,1004291,1004507,10
1007305,1003303,1001089,1
1007306,1003812,1004422,4
1007307,1003283,1004112,4
1007308,1004541,1004961,6
1007309,1004466,1004128,7
1007310,1002498,1001715,7
1007311,1004615,1002219,1
1007312,1000287,1001317,10
1007313,1004853,1003339,9
1007314,1000556,1002687,7
1007315,1002279,1001866,2
1007316,1001660,1001532,6
1007317,1001448,1001417,8
1007318,1000051,1000557,1
1007319,1004004,1001343,4
1007320,1000207,1001139,9
1007321,1003494,1002554,8
1007322,1002093,1003766,6
1007323,1003404,1001795,1
1007324,1002332,1002077,8
1007325,1001901,1001306,5
1007326,1004455,1001241,9
1007327,1002901,1003506,6
1007328,1000516,1003050,7
1007329,1003963,1001291,10
1007330,1004464,1000179,5
1007331,1002642,1004310,2
1007332,1001138,1000278,6
1007333,1002362,1003776,2
1007334,1003442,1003802,8
1007335,1000206,1002872,9
1007336,1000585,1003021,4
1007337,1003205,1001860,6
1007338,1003920,1003314,2
1007339,1004106,1000119,8
1007340,1002586,1002664,10
1007341,1004067,1004128,7
1007342,1000034,1000332,10
1007343,1001798,1001754,10
1007344,1004722,1003527,9
1007345,1004632,1000130,8
1007346,1002819,1004043,6
1007347,1004514,1003017,9
1007348,1004427,1004870,10
1007349,1002353,1003895,9
1007350,1002534,1004408,2
1007351,1001812,1001084,9
1007352,1001066,1001810,7
1007353,1001651,1002111,9
1007354,1003018,1000661,3
1007355,1000680,1001841,5
1007356,1001051,1002419,7
1007357,1004295,1004217,3
1007358,1003434,1001312,9
1007359,1001786,1003436,1
1007360,1002000,1001599,8
1007361,1004258,1004001,2
1007362,1004407,1003370,7
1007363,1001448,1001712,8
1007364,1004228,1003633,4
1007365,1002935,1002397,5
1007366,1004304,1003871,2
1007367,1003315,1001507,3
1007368,1004483,1002176,8
1007369,1000933,1004919,3
1007370,1004392,1004760,7
1007371,1003308,1001340,6
1007372,1002684,1004191,5
1007373,1000110,1000375,3
1007374,1001455,1004967,2
1007375,1002868,1003676,6
1007376,1000319,1004852,3
1007377,1003851,1000599,4
1007378,1002047,1002815,10
1007379,1002104,1002762,8
1007380,1003324,1004488,3
1007381,1002466,1004308,3
1007382,1004898,1002654,2
1007383,1003973,1001425,4
1007384,1004479,1003414,3
1007385,1004352,1003776,1
1007386,1001285,1004986,9
1007387,1000395,1004034,5
1007388,1001313,1004450,5
1007389,1001075,1003650,4
1007390,1004308,1003243,9
1007391,1000260,1001307,10
1007392,1003641,1003721,5
1007393,1000439,1001794,4
1007394,1000110,1004389,8
1007395,1001220,1003105,3
1007396,1003144,1000107,3
1007397,1002879,1001701,8
1007398,1000208,1002726,10
1007399,1002370,1003063,7
1007400,1003121,1000756,2
1007401,1003820,1003830,1
1007402,1001567,1002983,6
1007403,1003233,1000724,4
1007404,1001789,1000474,5
1007405,1001305,1002462,5
1007406,1000989,1002726,2
1007407,1003193,1001912,4
1007408,1003332,1004982,6
1007409,1002899,1000109,6
1007410,1002757,1003536,5
1007411,1003794,1001074,10
1007412,1003530,1001011,6
1007413,1002208,1002053,4
1007414,1001287,1002037,10
1007415,1001358,1002437,7
1007416,1001671,1002547,5
1007417,1003346,1001926,8
1007418,1003072,1001429,1
1007419,1003081,1003790,10
1007420,1000681,1004490,8
1007421,1003873,1002312,5
1007422,1003320,1003863,5
1007423,1000553,1004796,10
1007424,1001860,1004740,2
1007425,1001831,1001124,4
1007426,1002866,1004846,7
1007427,1000059,1001189,6
